CustomerID,SurveyYear,SurveyQuarter,SurveyDate,ResponseDate,RecommendationRate,CompanyRate,UserFrequency,QualityRate,PanelUsabilityRate,ReportCapability,SurveyID,SentimentScore,SentimentCategory,SentimentBucket
CRM-1510400,2022,3,2022-07-01,2022-09-08,10.0,5.0,Once a Week,5.0,5.0,I am able to report everything easily,720,0.34,Mixed positive,0 to 0.49
CRM-782950,2022,1,2022-01-01,2022-03-01,7.0,4.0,Once a Week,4.0,4.0,I need someone from Insider team to provide me the report from the panel,721,0.0,Neutral,0 to 0.49
CRM-782950,2022,1,2022-01-01,2022-03-21,7.0,4.0,Once a Week,4.0,4.0,I need someone from Insider team to provide me the report from the panel,722,0.0,Neutral,0 to 0.49
CRM-1481950,2022,1,2022-01-01,2022-03-01,9.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,723,0.34,Mixed positive,0 to 0.49
CRM-1481950,2022,1,2022-01-01,2022-03-21,9.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,724,0.34,Mixed positive,0 to 0.49
CRM-1481950,2022,2,2022-04-01,2022-06-21,10.0,5.0,Once a Week,4.0,5.0,I am able to report everything easily,725,0.34,Mixed positive,0 to 0.49
CRM-1481950,2022,2,2022-04-01,2022-05-09,10.0,4.0,Once a Day,5.0,4.0,I am able to report everything easily,726,0.34,Mixed positive,0 to 0.49
CRM-1476350,2022,3,2022-07-01,2022-09-26,8.0,4.0,Once a Day,4.0,5.0,I am able to report everything easily,727,0.34,Mixed positive,0 to 0.49
CRM-557000,2022,1,2022-01-01,2022-03-29,9.0,4.0,Once a Week,4.0,4.0,I don't use it often,728,0.0,Neutral,0 to 0.49
CRM-557000,2022,3,2022-07-01,2022-09-20,10.0,5.0,Once a Week,5.0,5.0,I am able to report everything easily,729,0.34,Mixed positive,0 to 0.49
CRM-1507950,2022,3,2022-07-01,2022-09-27,7.0,3.0,Once a Week,4.0,4.0,I tried but could not find everything I need,730,0.0,Neutral,0 to 0.49
CRM-1507950,2022,3,2022-07-01,2022-09-23,8.0,5.0,Once a Day,5.0,5.0,I need someone from Insider team to provide me the report from the panel,731,0.0,Neutral,0 to 0.49
CRM-1466600,2022,2,2022-04-01,2022-06-22,9.0,5.0,Once a Day,4.0,4.0,I am able to report everything easily,732,0.34,Mixed positive,0 to 0.49
CRM-1466600,2022,1,2022-01-01,2022-03-21,10.0,5.0,Once a Week,5.0,5.0,I am able to report everything easily,733,0.34,Mixed positive,0 to 0.49
CRM-1466600,2022,2,2022-04-01,2022-06-07,10.0,5.0,Once a Week,5.0,5.0,I need someone from Insider team to provide me the report from the panel,734,0.0,Neutral,0 to 0.49
CRM-1466600,2022,3,2022-07-01,2022-08-24,10.0,5.0,Once a Week,5.0,5.0,I tried but could not find everything I need,735,0.0,Neutral,0 to 0.49
CRM-1466600,2022,1,2022-01-01,2022-03-01,10.0,5.0,Once a Week,5.0,5.0,I am able to report everything easily,736,0.34,Mixed positive,0 to 0.49
CRM-1525900,2022,3,2022-07-01,2022-08-22,8.0,5.0,Once a Day,4.0,5.0,"I can pull all the numbers, but don't understand them",737,0.0,Neutral,0 to 0.49
CRM-1525900,2022,2,2022-04-01,2022-06-08,10.0,4.0,Once a Day,4.0,4.0,I am able to report everything easily,738,0.34,Mixed positive,0 to 0.49
CRM-1525900,2022,3,2022-07-01,2022-07-06,10.0,4.0,Once a Day,3.0,4.0,I tried but could not find everything I need,739,0.0,Neutral,0 to 0.49
CRM-1450450,2022,1,2022-01-01,2022-02-01,10.0,5.0,Once a Day,5.0,4.0,I am able to report everything easily,740,0.34,Mixed positive,0 to 0.49
CRM-1450450,2022,3,2022-07-01,2022-07-05,7.0,4.0,Once a Week,4.0,5.0,I don't use it often,741,0.0,Neutral,0 to 0.49
CRM-1450450,2022,1,2022-01-01,2022-03-01,10.0,4.0,Once a Day,5.0,4.0,I am able to report everything easily,742,0.34,Mixed positive,0 to 0.49
CRM-1450450,2022,1,2022-01-01,2022-03-21,10.0,4.0,Once a Day,5.0,4.0,I am able to report everything easily,743,0.34,Mixed positive,0 to 0.49
CRM-1450450,2022,2,2022-04-01,2022-05-05,10.0,5.0,Once a Day,5.0,4.0,I am able to report everything easily,744,0.34,Mixed positive,0 to 0.49
CRM-1450450,2022,3,2022-07-01,2022-09-05,10.0,5.0,Once a Day,5.0,4.0,I am able to report everything easily,745,0.34,Mixed positive,0 to 0.49
CRM-238550,2022,1,2022-01-01,2022-02-01,8.0,4.0,Once a Day,4.0,4.0,I am able to report everything easily,746,0.34,Mixed positive,0 to 0.49
CRM-238550,2022,1,2022-01-01,2022-03-21,8.0,4.0,Once a Day,4.0,4.0,I am able to report everything easily,747,0.34,Mixed positive,0 to 0.49
CRM-1499800,2022,3,2022-07-01,2022-09-13,8.0,4.0,Once a Day,4.0,4.0,I am able to report everything easily,748,0.34,Mixed positive,0 to 0.49
CRM-735850,2022,1,2022-01-01,2022-02-01,8.0,5.0,Once a Week,4.0,3.0,I tried but could not find everything I need,749,0.0,Neutral,0 to 0.49
CRM-735850,2022,2,2022-04-01,2022-05-20,10.0,5.0,Once a Week,5.0,4.0,I tried but could not find everything I need,750,0.0,Neutral,0 to 0.49
CRM-735850,2022,3,2022-07-01,2022-09-23,10.0,5.0,Once a Month,4.0,4.0,I am able to report everything easily,751,0.34,Mixed positive,0 to 0.49
CRM-1467200,2022,1,2022-01-01,2022-03-01,8.0,4.0,Once a Week,4.0,0.0,I need someone from Insider team to provide me the report from the panel,752,0.0,Neutral,0 to 0.49
CRM-1467200,2022,1,2022-01-01,2022-03-21,8.0,4.0,Once a Week,4.0,0.0,I need someone from Insider team to provide me the report from the panel,753,0.0,Neutral,0 to 0.49
CRM-763850,2022,2,2022-04-01,2022-06-20,7.0,4.0,Once a Week,3.0,3.0,I am able to report everything easily,754,0.34,Mixed positive,0 to 0.49
CRM-763850,2022,3,2022-07-01,2022-09-20,9.0,5.0,Once a Week,5.0,5.0,I don't use it often,755,0.0,Neutral,0 to 0.49
CRM-763850,2022,3,2022-07-01,2022-07-05,7.0,4.0,Once a Week,3.0,3.0,I am able to report everything easily,756,0.34,Mixed positive,0 to 0.49
CRM-763850,2022,3,2022-07-01,2022-08-07,7.0,4.0,Once a Week,4.0,3.0,I am able to report everything easily,757,0.34,Mixed positive,0 to 0.49
CRM-763850,2022,3,2022-07-01,2022-09-05,5.0,2.0,Once a Week,3.0,3.0,I am able to report everything easily,758,0.34,Mixed positive,0 to 0.49
CRM-1437100,2022,2,2022-04-01,2022-06-17,3.0,3.0,Once a Day,3.0,3.0,"I can pull all the numbers, but don't understand them",759,0.0,Neutral,0 to 0.49
CRM-1437100,2022,3,2022-07-01,2022-09-27,5.0,3.0,Once a Week,3.0,3.0,"I can pull all the numbers, but don't understand them",760,0.0,Neutral,0 to 0.49
CRM-1437100,2022,1,2022-01-01,2022-02-01,9.0,5.0,Once a Week,4.0,3.0,I don't use it often,761,0.0,Neutral,0 to 0.49
CRM-1437100,2022,1,2022-01-01,2022-03-21,9.0,5.0,Once a Week,4.0,3.0,I don't use it often,762,0.0,Neutral,0 to 0.49
CRM-1454200,2022,2,2022-04-01,2022-06-30,10.0,5.0,Once a Week,4.0,4.0,I don't use it often,763,0.0,Neutral,0 to 0.49
CRM-1454200,2022,2,2022-04-01,2022-06-30,9.0,5.0,Once a Month,5.0,5.0,I need someone from Insider team to provide me the report from the panel,764,0.0,Neutral,0 to 0.49
CRM-1235500,2022,2,2022-04-01,2022-06-30,10.0,5.0,Once a Week,5.0,5.0,I need someone from Insider team to provide me the report from the panel,765,0.0,Neutral,0 to 0.49
CRM-1235500,2022,1,2022-01-01,2022-03-30,10.0,3.0,Once a Day,3.0,5.0,I tried but could not find everything I need,766,0.0,Neutral,0 to 0.49
CRM-1472500,2022,3,2022-07-01,2022-09-09,8.0,4.0,Once a Day,4.0,5.0,I am able to report everything easily,767,0.34,Mixed positive,0 to 0.49
CRM-1510150,2022,3,2022-07-01,2022-09-15,8.0,4.0,Once a Day,4.0,5.0,I am able to report everything easily,768,0.34,Mixed positive,0 to 0.49
CRM-1455100,2022,1,2022-01-01,2022-03-01,10.0,5.0,Once a Day,5.0,4.0,I tried but could not find everything I need,769,0.0,Neutral,0 to 0.49
CRM-1455100,2022,2,2022-04-01,2022-06-29,10.0,5.0,Once a Day,5.0,5.0,I need someone from Insider team to provide me the report from the panel,770,0.0,Neutral,0 to 0.49
CRM-1455100,2022,3,2022-07-01,2022-09-26,10.0,5.0,Once a Day,5.0,5.0,I need someone from Insider team to provide me the report from the panel,771,0.0,Neutral,0 to 0.49
CRM-1455100,2022,1,2022-01-01,2022-03-01,9.0,4.0,Once a Day,4.0,4.0,I need someone from Insider team to provide me the report from the panel,772,0.0,Neutral,0 to 0.49
CRM-1455100,2022,3,2022-07-01,2022-09-02,8.0,5.0,Once a Week,5.0,5.0,I need someone from Insider team to provide me the report from the panel,773,0.0,Neutral,0 to 0.49
CRM-1455100,2022,2,2022-04-01,2022-04-19,10.0,5.0,Once a Week,5.0,4.0,I need someone from Insider team to provide me the report from the panel,774,0.0,Neutral,0 to 0.49
CRM-1455100,2022,3,2022-07-01,2022-09-02,9.0,5.0,Once a Week,4.0,4.0,I need someone from Insider team to provide me the report from the panel,775,0.0,Neutral,0 to 0.49
CRM-1493800,2022,2,2022-04-01,2022-06-08,7.0,4.0,Once a Week,4.0,4.0,I tried but could not find everything I need,776,0.0,Neutral,0 to 0.49
CRM-1446500,2022,3,2022-07-01,2022-09-16,7.0,4.0,Once a Week,4.0,3.0,I tried but could not find everything I need,777,0.0,Neutral,0 to 0.49
CRM-1446500,2022,1,2022-01-01,2022-03-01,9.0,4.0,Once a Day,4.0,4.0,I need someone from Insider team to provide me the report from the panel,778,0.0,Neutral,0 to 0.49
CRM-1446500,2022,2,2022-04-01,2022-05-05,9.0,4.0,Once a Day,4.0,4.0,I need someone from Insider team to provide me the report from the panel,779,0.0,Neutral,0 to 0.49
CRM-1446500,2022,2,2022-04-01,2022-05-20,10.0,5.0,Once a Month,5.0,5.0,I am able to report everything easily,780,0.34,Mixed positive,0 to 0.49
CRM-1446500,2022,3,2022-07-01,2022-07-05,10.0,5.0,Once a Day,1.0,3.0,I am able to report everything easily,781,0.34,Mixed positive,0 to 0.49
CRM-1513900,2022,3,2022-07-01,2022-09-26,9.0,4.0,Once a Day,4.0,4.0,I need someone from Insider team to provide me the report from the panel,782,0.0,Neutral,0 to 0.49
CRM-1526350,2022,3,2022-07-01,2022-09-27,6.0,4.0,Once a Week,3.0,3.0,I don't use it often,783,0.0,Neutral,0 to 0.49
CRM-511950,2022,2,2022-04-01,2022-06-30,9.0,5.0,Once a Day,4.0,4.0,I tried but could not find everything I need,784,0.0,Neutral,0 to 0.49
CRM-511950,2022,3,2022-07-01,2022-09-29,8.0,4.0,Once a Day,4.0,4.0,I am able to report everything easily,785,0.34,Mixed positive,0 to 0.49
CRM-158600,2022,3,2022-07-01,2022-08-11,8.0,4.0,Once a Week,4.0,4.0,I need someone from Insider team to provide me the report from the panel,786,0.0,Neutral,0 to 0.49
CRM-158600,2022,3,2022-07-01,2022-09-05,8.0,4.0,Once a Week,4.0,4.0,I need someone from Insider team to provide me the report from the panel,787,0.0,Neutral,0 to 0.49
CRM-158600,2022,1,2022-01-01,2022-03-21,8.0,5.0,Once a Day,4.0,3.0,I tried but could not find everything I need,788,0.0,Neutral,0 to 0.49
CRM-1459400,2022,1,2022-01-01,2022-03-01,10.0,5.0,Once a Day,5.0,4.0,"I can pull all the numbers, but don't understand them",789,0.0,Neutral,0 to 0.49
CRM-1459400,2022,2,2022-04-01,2022-06-13,10.0,5.0,Once a Day,4.0,4.0,"I can pull all the numbers, but don't understand them",790,0.0,Neutral,0 to 0.49
CRM-1459400,2022,3,2022-07-01,2022-09-26,8.0,4.0,Once a Day,4.0,4.0,"I can pull all the numbers, but don't understand them",791,0.0,Neutral,0 to 0.49
CRM-1459400,2022,3,2022-07-01,2022-09-26,10.0,5.0,Once a Day,5.0,4.0,I am able to report everything easily,792,0.34,Mixed positive,0 to 0.49
CRM-1459400,2022,1,2022-01-01,2022-03-01,10.0,5.0,Once a Week,5.0,5.0,"I can pull all the numbers, but don't understand them",793,0.0,Neutral,0 to 0.49
CRM-1459400,2022,2,2022-04-01,2022-05-16,10.0,5.0,Once a Week,5.0,4.0,I need someone from Insider team to provide me the report from the panel,794,0.0,Neutral,0 to 0.49
CRM-1459400,2022,3,2022-07-01,2022-09-20,10.0,4.0,Once a Week,4.0,4.0,"I can pull all the numbers, but don't understand them",795,0.0,Neutral,0 to 0.49
CRM-1477650,2022,2,2022-04-01,2022-06-29,10.0,5.0,Once a Day,5.0,5.0,I need someone from Insider team to provide me the report from the panel,796,0.0,Neutral,0 to 0.49
CRM-1477650,2022,1,2022-01-01,2022-03-30,10.0,5.0,Once a Day,5.0,5.0,I need someone from Insider team to provide me the report from the panel,797,0.0,Neutral,0 to 0.49
CRM-1477650,2022,2,2022-04-01,2022-04-15,10.0,5.0,Once a Day,4.0,3.0,I am able to report everything easily,798,0.34,Mixed positive,0 to 0.49
CRM-1477650,2022,3,2022-07-01,2022-07-05,1.0,2.0,Once a Week,3.0,1.0,I don't use it often,799,0.0,Neutral,0 to 0.49
CRM-1477650,2022,3,2022-07-01,2022-09-05,7.0,4.0,Once a Day,3.0,3.0,"I can pull all the numbers, but don't understand them",800,0.0,Neutral,0 to 0.49
CRM-879750,2022,2,2022-04-01,2022-06-28,10.0,5.0,Once a Week,5.0,5.0,I tried but could not find everything I need,801,0.0,Neutral,0 to 0.49
CRM-879750,2022,2,2022-04-01,2022-06-28,10.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,802,0.34,Mixed positive,0 to 0.49
CRM-879750,2022,3,2022-07-01,2022-08-31,9.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,803,0.34,Mixed positive,0 to 0.49
CRM-960300,2022,2,2022-04-01,2022-04-16,10.0,5.0,Once a Week,5.0,5.0,I need someone from Insider team to provide me the report from the panel,804,0.0,Neutral,0 to 0.49
CRM-960300,2022,3,2022-07-01,2022-07-05,10.0,5.0,Once a Week,5.0,5.0,I am able to report everything easily,805,0.34,Mixed positive,0 to 0.49
CRM-960300,2022,3,2022-07-01,2022-08-08,10.0,5.0,Once a Week,5.0,3.0,I need someone from Insider team to provide me the report from the panel,806,0.0,Neutral,0 to 0.49
CRM-960300,2022,3,2022-07-01,2022-09-05,10.0,5.0,Once a Week,5.0,5.0,I need someone from Insider team to provide me the report from the panel,807,0.0,Neutral,0 to 0.49
CRM-960300,2022,3,2022-07-01,2022-09-23,8.0,4.0,Once a Month,3.0,4.0,I am able to report everything easily,808,0.34,Mixed positive,0 to 0.49
CRM-340450,2022,2,2022-04-01,2022-04-25,9.0,4.0,Once a Month,4.0,4.0,I tried but could not find everything I need,809,0.0,Neutral,0 to 0.49
CRM-340450,2022,3,2022-07-01,2022-08-08,10.0,5.0,Once a Week,5.0,4.0,I am able to report everything easily,810,0.34,Mixed positive,0 to 0.49
CRM-340450,2022,3,2022-07-01,2022-08-05,7.0,4.0,Once a Day,5.0,2.0,I need someone from Insider team to provide me the report from the panel,811,0.0,Neutral,0 to 0.49
CRM-340450,2022,2,2022-04-01,2022-04-16,7.0,4.0,Once a Week,4.0,3.0,I tried but could not find everything I need,812,0.0,Neutral,0 to 0.49
CRM-340450,2022,2,2022-04-01,2022-04-18,9.0,5.0,Once a Day,5.0,5.0,I need someone from Insider team to provide me the report from the panel,813,0.0,Neutral,0 to 0.49
CRM-1449100,2022,3,2022-07-01,2022-09-19,10.0,5.0,Once a Month,5.0,5.0,I need someone from Insider team to provide me the report from the panel,814,0.0,Neutral,0 to 0.49
CRM-1449100,2022,3,2022-07-01,2022-07-05,7.0,4.0,Once a Week,3.0,4.0,I need someone from Insider team to provide me the report from the panel,815,0.0,Neutral,0 to 0.49
CRM-589150,2022,1,2022-01-01,2022-02-01,7.0,4.0,Once a Week,3.0,2.0,I tried but could not find everything I need,816,0.0,Neutral,0 to 0.49
CRM-280750,2022,2,2022-04-01,2022-06-21,3.0,3.0,Once a Week,4.0,4.0,I am able to report everything easily,817,0.34,Mixed positive,0 to 0.49
CRM-280750,2022,3,2022-07-01,2022-09-27,2.0,1.0,Once a Day,4.0,2.0,I am able to report everything easily,818,0.34,Mixed positive,0 to 0.49
CRM-280750,2022,1,2022-01-01,2022-03-31,8.0,5.0,Once a Day,4.0,4.0,I need someone from Insider team to provide me the report from the panel,819,0.0,Neutral,0 to 0.49
CRM-280750,2022,3,2022-07-01,2022-09-30,5.0,3.0,Once a Week,3.0,2.0,"I can pull all the numbers, but don't understand them",820,0.0,Neutral,0 to 0.49
CRM-1502950,2022,2,2022-04-01,2022-05-02,1.0,4.0,Once a Week,4.0,1.0,I tried but could not find everything I need,821,0.0,Neutral,0 to 0.49
CRM-1502950,2022,2,2022-04-01,2022-06-24,7.0,4.0,Once a Day,4.0,5.0,I am able to report everything easily,822,0.34,Mixed positive,0 to 0.49
CRM-162100,2022,3,2022-07-01,2022-09-23,6.0,4.0,Once a Week,4.0,3.0,I tried but could not find everything I need,823,0.0,Neutral,0 to 0.49
CRM-162100,2022,2,2022-04-01,2022-05-31,7.0,4.0,Once a Month,3.0,2.0,"I can pull all the numbers, but don't understand them",824,0.0,Neutral,0 to 0.49
CRM-162100,2022,3,2022-07-01,2022-09-22,8.0,5.0,Once a Day,3.0,3.0,"I can pull all the numbers, but don't understand them",825,0.0,Neutral,0 to 0.49
CRM-1429300,2022,1,2022-01-01,2022-02-01,9.0,5.0,Once a Week,5.0,4.0,"I can pull all the numbers, but don't understand them",826,0.0,Neutral,0 to 0.49
CRM-1429300,2022,2,2022-04-01,2022-04-19,8.0,4.0,Once a Week,4.0,4.0,I am able to report everything easily,827,0.34,Mixed positive,0 to 0.49
CRM-1429300,2022,3,2022-07-01,2022-07-18,8.0,5.0,Once a Week,4.0,4.0,I am able to report everything easily,828,0.34,Mixed positive,0 to 0.49
CRM-1429300,2022,3,2022-07-01,2022-09-06,9.0,5.0,Once a Week,5.0,5.0,I am able to report everything easily,829,0.34,Mixed positive,0 to 0.49
CRM-1429300,2022,3,2022-07-01,2022-09-11,8.0,5.0,Once a Month,4.0,5.0,I need someone from Insider team to provide me the report from the panel,830,0.0,Neutral,0 to 0.49
CRM-1473900,2022,1,2022-01-01,2022-03-01,9.0,5.0,Once a Week,5.0,5.0,I don't use it often,831,0.0,Neutral,0 to 0.49
CRM-1473900,2022,1,2022-01-01,2022-03-21,9.0,5.0,Once a Week,5.0,5.0,I don't use it often,832,0.0,Neutral,0 to 0.49
CRM-1473900,2022,2,2022-04-01,2022-06-01,8.0,5.0,Once a Month,5.0,5.0,I don't use it often,833,0.0,Neutral,0 to 0.49
CRM-1473900,2022,2,2022-04-01,2022-05-26,9.0,5.0,Once a Day,4.0,4.0,I am able to report everything easily,834,0.34,Mixed positive,0 to 0.49
CRM-1490900,2022,1,2022-01-01,2022-03-31,7.0,3.0,No response,2.0,3.0,I don't use it often,835,0.0,Neutral,0 to 0.49
CRM-1486300,2022,1,2022-01-01,2022-02-01,10.0,5.0,Once a Week,4.0,3.0,I tried but could not find everything I need,836,0.0,Neutral,0 to 0.49
CRM-1486300,2022,2,2022-04-01,2022-05-23,7.0,3.0,Once a Week,3.0,4.0,I am able to report everything easily,837,0.34,Mixed positive,0 to 0.49
CRM-1486300,2022,3,2022-07-01,2022-09-20,10.0,1.0,Once a Month,3.0,3.0,I am able to report everything easily,838,0.34,Mixed positive,0 to 0.49
CRM-1179250,2022,1,2022-01-01,2022-02-01,10.0,5.0,Once a Week,5.0,4.0,I don't use it often,839,0.0,Neutral,0 to 0.49
CRM-1461500,2022,2,2022-04-01,2022-06-08,8.0,5.0,Once a Day,4.0,5.0,I don't use it often,840,0.0,Neutral,0 to 0.49
CRM-1461500,2022,2,2022-04-01,2022-05-23,8.0,3.0,Once a Day,4.0,4.0,I tried but could not find everything I need,841,0.0,Neutral,0 to 0.49
CRM-1461500,2022,3,2022-07-01,2022-07-30,8.0,3.0,Once a Day,4.0,3.0,I tried but could not find everything I need,842,0.0,Neutral,0 to 0.49
CRM-362300,2022,1,2022-01-01,2022-02-01,9.0,4.0,Once a Day,4.0,4.0,I tried but could not find everything I need,843,0.0,Neutral,0 to 0.49
CRM-362300,2022,2,2022-04-01,2022-05-20,10.0,5.0,Once a Day,4.0,4.0,I tried but could not find everything I need,844,0.0,Neutral,0 to 0.49
CRM-362300,2022,2,2022-04-01,2022-06-07,10.0,5.0,Once a Week,5.0,5.0,I tried but could not find everything I need,845,0.0,Neutral,0 to 0.49
CRM-1495450,2022,1,2022-01-01,2022-02-01,7.0,3.0,Once a Day,3.0,3.0,"I can pull all the numbers, but don't understand them",846,0.0,Neutral,0 to 0.49
CRM-1495450,2022,2,2022-04-01,2022-06-14,7.0,3.0,Once a Day,4.0,4.0,I am able to report everything easily,847,0.34,Mixed positive,0 to 0.49
CRM-1495450,2022,1,2022-01-01,2022-03-01,7.0,3.0,Once a Day,4.0,3.0,I am able to report everything easily,848,0.34,Mixed positive,0 to 0.49
CRM-692150,2022,3,2022-07-01,2022-08-29,10.0,5.0,Once a Week,5.0,5.0,I am able to report everything easily,849,0.34,Mixed positive,0 to 0.49
CRM-692150,2022,1,2022-01-01,2022-03-21,9.0,5.0,Once a Day,5.0,4.0,"I can pull all the numbers, but don't understand them",850,0.0,Neutral,0 to 0.49
CRM-692150,2022,2,2022-04-01,2022-06-30,10.0,5.0,Once a Week,5.0,5.0,I am able to report everything easily,851,0.34,Mixed positive,0 to 0.49
CRM-692150,2022,3,2022-07-01,2022-09-10,7.0,4.0,Once a Week,5.0,3.0,I tried but could not find everything I need,852,0.0,Neutral,0 to 0.49
CRM-1189650,2022,3,2022-07-01,2022-09-30,7.0,4.0,Once a Week,4.0,3.0,I am able to report everything easily,853,0.34,Mixed positive,0 to 0.49
CRM-1129750,2022,2,2022-04-01,2022-04-25,5.0,3.0,Once a Week,3.0,4.0,I don't use it often,854,0.0,Neutral,0 to 0.49
CRM-208300,2022,1,2022-01-01,2022-03-30,7.0,4.0,Once a Week,4.0,4.0,I am able to report everything easily,855,0.34,Mixed positive,0 to 0.49
CRM-208300,2022,3,2022-07-01,2022-09-30,6.0,3.0,Once a Month,4.0,3.0,I am able to report everything easily,856,0.34,Mixed positive,0 to 0.49
CRM-271600,2022,1,2022-01-01,2022-03-01,10.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,857,0.34,Mixed positive,0 to 0.49
CRM-271600,2022,1,2022-01-01,2022-02-01,10.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,858,0.34,Mixed positive,0 to 0.49
